Geo Point;Geo Shape;Eindeutiger Identifikator des Unfalls;Beschreibung zum Unfalltyp;Beschreibung der Unfallschwerekategorie;Unfalljahr;Unfallmonat;Wochentag;Unfallstunde;Strassenart;Fussgängerbeteiligung;Fahrradbeteiligung;Motorradbeteiligung
47.54105079777405, 7.617916870642158;"{""coordinates"": [7.617916870642158, 47.54105079777405], ""type"": ""Point""}";5840;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;8;3 Mittwoch;17;Hauptstrasse;false;true;false
47.56462701884031, 7.6032995499800675;"{""coordinates"": [7.603299549980068, 47.56462701884031], ""type"": ""Point""}";5841;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;8;4 Donnerstag;12;Nebenstrasse;false;true;false
47.560079731873095, 7.580060062260663;"{""coordinates"": [7.580060062260663, 47.560079731873095], ""type"": ""Point""}";5842;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2016;8;4 Donnerstag;16;Hauptstrasse;false;false;false
47.58731316561448, 7.655680330301455;"{""coordinates"": [7.655680330301455, 47.58731316561448], ""type"": ""Point""}";5843;Abbiegeunfall;2 Unfall mit Leichtverletzten;2016;8;4 Donnerstag;18;Hauptstrasse;false;true;false
47.57524188457889, 7.5734947452997785;"{""coordinates"": [7.573494745299779, 47.57524188457889], ""type"": ""Point""}";5845;Fussgängerunfall;2 Unfall mit Leichtverletzten;2016;8;5 Freitag;19;Hauptstrasse;true;false;false
47.54149063067628, 7.618476201895038;"{""coordinates"": [7.618476201895038, 47.54149063067628], ""type"": ""Point""}";5849;Abbiegeunfall;2 Unfall mit Leichtverletzten;2016;8;6 Samstag;12;Hauptstrasse;false;false;true
47.54734776307636, 7.584781928842389;"{""coordinates"": [7.584781928842389, 47.54734776307636], ""type"": ""Point""}";5851;Einbiegeunfall;1 Unfall mit Sachschaden;2016;8;6 Samstag;17;Nebenstrasse;false;true;false
47.54189431356716, 7.6008120621887745;"{""coordinates"": [7.600812062188774, 47.54189431356716], ""type"": ""Point""}";5852;Parkierunfall;1 Unfall mit Sachschaden;2016;8;6 Samstag;18;Nebenstrasse;false;false;false
47.55005790247689, 7.596267035412826;"{""coordinates"": [7.596267035412826, 47.55005790247689], ""type"": ""Point""}";5856;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;8;2 Dienstag;12;Nebenstrasse;false;false;true
47.54381160991125, 7.618098821624396;"{""coordinates"": [7.618098821624396, 47.54381160991125], ""type"": ""Point""}";5857;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2016;8;2 Dienstag;12;Autobahn;false;false;false
47.54270868502815, 7.621747810931261;"{""coordinates"": [7.621747810931261, 47.54270868502815], ""type"": ""Point""}";5859;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2016;8;2 Dienstag;18;Autobahn;false;false;false
47.54183001348629, 7.588379625252623;"{""coordinates"": [7.588379625252623, 47.54183001348629], ""type"": ""Point""}";5860;Parkierunfall;1 Unfall mit Sachschaden;2016;8;3 Mittwoch;7;Nebenstrasse;false;false;false
47.54546690409245, 7.592667015566576;"{""coordinates"": [7.592667015566576, 47.54546690409245], ""type"": ""Point""}";5861;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;8;3 Mittwoch;7;Hauptstrasse;false;false;true
47.552898566246114, 7.615977199753743;"{""coordinates"": [7.615977199753743, 47.552898566246114], ""type"": ""Point""}";5868;Parkierunfall;2 Unfall mit Leichtverletzten;2016;9;5 Freitag;18;Nebenstrasse;false;true;false
47.57142607648583, 7.603426846785585;"{""coordinates"": [7.603426846785585, 47.57142607648583], ""type"": ""Point""}";5871;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2016;9;6 Samstag;10;Autobahn;false;false;false
47.55355767024461, 7.60822080386823;"{""coordinates"": [7.60822080386823, 47.55355767024461], ""type"": ""Point""}";5873;Parkierunfall;1 Unfall mit Sachschaden;2016;9;6 Samstag;11;Hauptstrasse;false;false;false
47.56289529377457, 7.571975381386915;"{""coordinates"": [7.571975381386915, 47.56289529377457], ""type"": ""Point""}";5876;Fussgängerunfall;2 Unfall mit Leichtverletzten;2016;9;1 Montag;11;Hauptstrasse;true;false;false
47.56880665357571, 7.569770858281075;"{""coordinates"": [7.569770858281075, 47.56880665357571], ""type"": ""Point""}";5877;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;9;1 Montag;15;Hauptstrasse;false;false;false
47.55648652286589, 7.568651188386872;"{""coordinates"": [7.568651188386872, 47.55648652286589], ""type"": ""Point""}";5879;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;9;2 Dienstag;7;Nebenstrasse;false;false;false
47.54674195704932, 7.600813502150825;"{""coordinates"": [7.600813502150825, 47.54674195704932], ""type"": ""Point""}";5883;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;9;3 Mittwoch;9;Nebenstrasse;false;false;false
47.57051100089809, 7.58840689745199;"{""coordinates"": [7.58840689745199, 47.57051100089809], ""type"": ""Point""}";5888;Frontalkollision;2 Unfall mit Leichtverletzten;2016;9;3 Mittwoch;21;Nebenstrasse;false;true;false
47.53822898069816, 7.5910922214994025;"{""coordinates"": [7.591092221499403, 47.53822898069816], ""type"": ""Point""}";5889;Parkierunfall;1 Unfall mit Sachschaden;2016;9;4 Donnerstag;11;Nebenstrasse;false;false;false
47.56144184312026, 7.568849260925916;"{""coordinates"": [7.568849260925916, 47.56144184312026], ""type"": ""Point""}";5890;Einbiegeunfall;1 Unfall mit Sachschaden;2016;9;4 Donnerstag;17;Nebenstrasse;false;true;false
47.55561756258046, 7.614073085896981;"{""coordinates"": [7.614073085896981, 47.55561756258046], ""type"": ""Point""}";5891;Fussgängerunfall;3 Unfall mit Schwerverletzten;2016;9;4 Donnerstag;18;Nebenstrasse;true;false;false
47.5630248313787, 7.597766958568401;"{""coordinates"": [7.597766958568401, 47.5630248313787], ""type"": ""Point""}";5894;Parkierunfall;2 Unfall mit Leichtverletzten;2016;9;6 Samstag;10;Nebenstrasse;false;true;false
47.56992282578532, 7.6334029803061085;"{""coordinates"": [7.633402980306109, 47.56992282578532], ""type"": ""Point""}";5895;Parkierunfall;1 Unfall mit Sachschaden;2016;9;6 Samstag;15;Nebenstrasse;false;false;false
47.55993782783843, 7.599338891622751;"{""coordinates"": [7.599338891622751, 47.55993782783843], ""type"": ""Point""}";5902;Parkierunfall;1 Unfall mit Sachschaden;2016;9;1 Montag;13;Nebenstrasse;false;false;false
47.555429650357205, 7.5803267545534965;"{""coordinates"": [7.580326754553496, 47.555429650357205], ""type"": ""Point""}";5903;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;9;1 Montag;14;Nebenstrasse;false;false;false
47.56726625886375, 7.586856310808289;"{""coordinates"": [7.586856310808289, 47.56726625886375], ""type"": ""Point""}";5904;Parkierunfall;1 Unfall mit Sachschaden;2016;9;1 Montag;15;Nebenstrasse;false;false;false
47.560659220482044, 7.5979592127747635;"{""coordinates"": [7.597959212774763, 47.560659220482044], ""type"": ""Point""}";5907;Fussgängerunfall;2 Unfall mit Leichtverletzten;2016;9;1 Montag;21;Hauptstrasse;true;false;false
47.57354897079626, 7.632392876690441;"{""coordinates"": [7.632392876690441, 47.57354897079626], ""type"": ""Point""}";5908;Fussgängerunfall;2 Unfall mit Leichtverletzten;2016;9;2 Dienstag;8;Nebenstrasse;true;false;false
47.5438481036218, 7.578330193935585;"{""coordinates"": [7.578330193935585, 47.5438481036218], ""type"": ""Point""}";5909;Überholunfall oder Fahrstreifenwechsel;2 Unfall mit Leichtverletzten;2016;9;2 Dienstag;9;Hauptstrasse;false;false;true
47.5758138254342, 7.591066644935582;"{""coordinates"": [7.591066644935582, 47.5758138254342], ""type"": ""Point""}";5910;Schleuder- oder Selbstunfall;3 Unfall mit Schwerverletzten;2016;9;2 Dienstag;9;Nebenstrasse;false;false;true
47.55882950951023, 7.6132864520242665;"{""coordinates"": [7.613286452024266, 47.55882950951023], ""type"": ""Point""}";5911;Überholunfall oder Fahrstreifenwechsel;3 Unfall mit Schwerverletzten;2016;9;2 Dienstag;9;Autobahn;false;false;true
47.56016857135717, 7.56536499411921;"{""coordinates"": [7.56536499411921, 47.56016857135717], ""type"": ""Point""}";5920;Parkierunfall;1 Unfall mit Sachschaden;2016;9;4 Donnerstag;17;Nebenstrasse;false;false;false
47.56364289773386, 7.6237995524404605;"{""coordinates"": [7.62379955244046, 47.56364289773386], ""type"": ""Point""}";5923;Frontalkollision;1 Unfall mit Sachschaden;2016;9;5 Freitag;11;Nebenstrasse;false;false;false
47.55344911782954, 7.614703647883046;"{""coordinates"": [7.614703647883046, 47.55344911782954], ""type"": ""Point""}";5927;Parkierunfall;1 Unfall mit Sachschaden;2016;9;1 Montag;8;Nebenstrasse;false;false;false
47.55111289120093, 7.58735616182835;"{""coordinates"": [7.58735616182835, 47.55111289120093], ""type"": ""Point""}";5931;Auffahrunfall;1 Unfall mit Sachschaden;2016;9;3 Mittwoch;17;Nebenstrasse;false;false;false
47.55525043718685, 7.612995739264317;"{""coordinates"": [7.612995739264317, 47.55525043718685], ""type"": ""Point""}";5937;Einbiegeunfall;2 Unfall mit Leichtverletzten;2016;9;4 Donnerstag;19;Nebenstrasse;false;false;false
47.56152517012279, 7.57464269706934;"{""coordinates"": [7.57464269706934, 47.56152517012279], ""type"": ""Point""}";5945;Parkierunfall;1 Unfall mit Sachschaden;2016;9;1 Montag;10;Hauptstrasse;false;false;false
47.544364336240534, 7.575303033295117;"{""coordinates"": [7.575303033295117, 47.544364336240534], ""type"": ""Point""}";5946;Überholunfall oder Fahrstreifenwechsel;3 Unfall mit Schwerverletzten;2016;9;2 Dienstag;7;Nebenstrasse;false;true;false
47.566826982058046, 7.59270206032536;"{""coordinates"": [7.59270206032536, 47.566826982058046], ""type"": ""Point""}";5947;Parkierunfall;1 Unfall mit Sachschaden;2016;9;2 Dienstag;15;Nebenstrasse;false;false;false
47.53360644355667, 7.59761291551012;"{""coordinates"": [7.59761291551012, 47.53360644355667], ""type"": ""Point""}";5952;Parkierunfall;1 Unfall mit Sachschaden;2016;9;4 Donnerstag;17;Nebenstrasse;false;false;false
47.54614977039098, 7.612315123187894;"{""coordinates"": [7.612315123187894, 47.54614977039098], ""type"": ""Point""}";5953;Auffahrunfall;1 Unfall mit Sachschaden;2016;9;4 Donnerstag;17;Autobahn;false;false;false
47.551848193860955, 7.589058665178387;"{""coordinates"": [7.589058665178387, 47.551848193860955], ""type"": ""Point""}";5957;Parkierunfall;1 Unfall mit Sachschaden;2016;9;5 Freitag;15;Nebenstrasse;false;false;false
47.53556646532338, 7.604511455691669;"{""coordinates"": [7.604511455691669, 47.53556646532338], ""type"": ""Point""}";5958;Einbiegeunfall;2 Unfall mit Leichtverletzten;2016;9;5 Freitag;16;Nebenstrasse;false;false;false
47.564632649177156, 7.5926027125432505;"{""coordinates"": [7.59260271254325, 47.564632649177156], ""type"": ""Point""}";5960;Einbiegeunfall;1 Unfall mit Sachschaden;2016;9;5 Freitag;17;Nebenstrasse;false;false;false
47.54472517027609, 7.581892338087927;"{""coordinates"": [7.581892338087927, 47.54472517027609], ""type"": ""Point""}";5963;Abbiegeunfall;2 Unfall mit Leichtverletzten;2016;10;1 Montag;12;Nebenstrasse;false;true;false
47.5438295769039, 7.618112164860812;"{""coordinates"": [7.618112164860812, 47.5438295769039], ""type"": ""Point""}";5968;Auffahrunfall;1 Unfall mit Sachschaden;2016;10;2 Dienstag;17;Autobahn;false;false;false
47.54419002172944, 7.617661758157149;"{""coordinates"": [7.617661758157149, 47.54419002172944], ""type"": ""Point""}";5971;Auffahrunfall;1 Unfall mit Sachschaden;2016;10;3 Mittwoch;17;Autobahn;false;false;false
47.572658236516716, 7.567720355828253;"{""coordinates"": [7.567720355828253, 47.572658236516716], ""type"": ""Point""}";5972;Auffahrunfall;1 Unfall mit Sachschaden;2016;10;3 Mittwoch;18;Autobahn;false;false;false
47.546951378863504, 7.5922860724021275;"{""coordinates"": [7.592286072402127, 47.546951378863504], ""type"": ""Point""}";5976;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;5 Freitag;22;andere;false;false;false
47.57290766567448, 7.598673569090869;"{""coordinates"": [7.598673569090869, 47.57290766567448], ""type"": ""Point""}";5980;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;6 Samstag;18;Autobahn;false;false;false
47.55929832089417, 7.600027874091251;"{""coordinates"": [7.600027874091251, 47.55929832089417], ""type"": ""Point""}";5984;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;2 Dienstag;10;Nebenstrasse;false;false;false
47.56209936957528, 7.59711311817244;"{""coordinates"": [7.59711311817244, 47.56209936957528], ""type"": ""Point""}";5987;Parkierunfall;1 Unfall mit Sachschaden;2016;10;2 Dienstag;20;Nebenstrasse;false;false;false
47.55859556263852, 7.58022885831785;"{""coordinates"": [7.58022885831785, 47.55859556263852], ""type"": ""Point""}";5991;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;4 Donnerstag;0;Nebenstrasse;false;true;false
47.56634788890134, 7.607437567459162;"{""coordinates"": [7.607437567459162, 47.56634788890134], ""type"": ""Point""}";5998;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2016;10;6 Samstag;12;Autobahn;false;false;false
47.552882230914726, 7.589247568221989;"{""coordinates"": [7.589247568221989, 47.552882230914726], ""type"": ""Point""}";5999;Parkierunfall;1 Unfall mit Sachschaden;2016;10;6 Samstag;18;Nebenstrasse;false;false;false
47.55255262124541, 7.600313037918672;"{""coordinates"": [7.600313037918672, 47.55255262124541], ""type"": ""Point""}";6004;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;10;1 Montag;11;Nebenstrasse;false;false;false
47.551227222501666, 7.574749340835216;"{""coordinates"": [7.574749340835216, 47.551227222501666], ""type"": ""Point""}";6006;Einbiegeunfall;2 Unfall mit Leichtverletzten;2016;10;1 Montag;20;Nebenstrasse;false;true;false
47.55796101572701, 7.569079937035332;"{""coordinates"": [7.569079937035332, 47.55796101572701], ""type"": ""Point""}";6008;Parkierunfall;1 Unfall mit Sachschaden;2016;10;2 Dienstag;10;Nebenstrasse;false;false;false
47.56519458914547, 7.582159842635168;"{""coordinates"": [7.582159842635168, 47.56519458914547], ""type"": ""Point""}";6009;Parkierunfall;1 Unfall mit Sachschaden;2016;10;2 Dienstag;16;Nebenstrasse;false;false;false
47.54093867129103, 7.602456139001622;"{""coordinates"": [7.602456139001622, 47.54093867129103], ""type"": ""Point""}";6010;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;10;2 Dienstag;16;Nebenstrasse;false;false;false
47.56515474697189, 7.617466349817351;"{""coordinates"": [7.617466349817351, 47.56515474697189], ""type"": ""Point""}";6015;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;10;4 Donnerstag;17;Nebenstrasse;false;true;false
47.565825507559936, 7.573484270935332;"{""coordinates"": [7.573484270935332, 47.565825507559936], ""type"": ""Point""}";6020;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;10;5 Freitag;15;Nebenstrasse;false;false;false
47.56661831423515, 7.607013190286387;"{""coordinates"": [7.607013190286387, 47.56661831423515], ""type"": ""Point""}";6023;Fussgängerunfall;2 Unfall mit Leichtverletzten;2016;10;6 Samstag;11;Nebenstrasse;true;false;false
47.5828243449766, 7.587617302963156;"{""coordinates"": [7.587617302963156, 47.5828243449766], ""type"": ""Point""}";6024;Parkierunfall;1 Unfall mit Sachschaden;2016;10;7 Sonntag;4;Nebenstrasse;false;false;false
47.55232321163193, 7.615815868355247;"{""coordinates"": [7.615815868355247, 47.55232321163193], ""type"": ""Point""}";6025;Frontalkollision;2 Unfall mit Leichtverletzten;2016;10;7 Sonntag;13;Nebenstrasse;false;false;false
47.57298919088453, 7.577143838404245;"{""coordinates"": [7.577143838404245, 47.57298919088453], ""type"": ""Point""}";6027;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;1 Montag;8;Nebenstrasse;false;false;false
47.54973304245137, 7.615793984421753;"{""coordinates"": [7.615793984421753, 47.54973304245137], ""type"": ""Point""}";6037;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;10;5 Freitag;14;Autobahn;false;false;false
47.561148250198414, 7.595475976003916;"{""coordinates"": [7.595475976003916, 47.561148250198414], ""type"": ""Point""}";6038;Abbiegeunfall;2 Unfall mit Leichtverletzten;2016;10;5 Freitag;18;Nebenstrasse;false;false;false
47.57434467485644, 7.563471487633738;"{""coordinates"": [7.563471487633738, 47.57434467485644], ""type"": ""Point""}";6039;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2016;10;6 Samstag;0;Nebenstrasse;false;false;false
47.5550214038894, 7.615771685072023;"{""coordinates"": [7.615771685072023, 47.5550214038894], ""type"": ""Point""}";6040;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;10;6 Samstag;9;Autobahn;false;false;false
47.58813103584348, 7.655976128893405;"{""coordinates"": [7.655976128893405, 47.58813103584348], ""type"": ""Point""}";6044;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2016;11;2 Dienstag;8;Nebenstrasse;false;false;false
47.58889931259654, 7.658731146612505;"{""coordinates"": [7.658731146612505, 47.58889931259654], ""type"": ""Point""}";6045;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2016;11;2 Dienstag;9;Nebenstrasse;false;false;false
47.56291639545288, 7.591428456111764;"{""coordinates"": [7.591428456111764, 47.56291639545288], ""type"": ""Point""}";6047;Parkierunfall;1 Unfall mit Sachschaden;2016;11;2 Dienstag;14;Nebenstrasse;false;false;false
47.56085072907436, 7.566615594689225;"{""coordinates"": [7.566615594689225, 47.56085072907436], ""type"": ""Point""}";6048;Parkierunfall;3 Unfall mit Schwerverletzten;2016;11;2 Dienstag;16;Nebenstrasse;false;true;false
47.55306447781494, 7.56448462692666;"{""coordinates"": [7.56448462692666, 47.55306447781494], ""type"": ""Point""}";6049;Parkierunfall;1 Unfall mit Sachschaden;2016;11;2 Dienstag;23;Nebenstrasse;false;false;false
47.543820665073696, 7.6180590036266;"{""coordinates"": [7.6180590036266, 47.543820665073696], ""type"": ""Point""}";6050;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2016;11;3 Mittwoch;14;Autobahn;false;false;false
47.54454202062134, 7.61685267618846;"{""coordinates"": [7.61685267618846, 47.54454202062134], ""type"": ""Point""}";6060;Auffahrunfall;2 Unfall mit Leichtverletzten;2016;11;1 Montag;6;Autobahn;false;false;false
47.56523948008908, 7.589348861248112;"{""coordinates"": [7.589348861248112, 47.56523948008908], ""type"": ""Point""}";6066;Frontalkollision;2 Unfall mit Leichtverletzten;2016;11;3 Mittwoch;11;Nebenstrasse;false;true;false
47.553660293772154, 7.562400243052971;"{""coordinates"": [7.562400243052971, 47.553660293772154], ""type"": ""Point""}";6067;Parkierunfall;1 Unfall mit Sachschaden;2016;11;3 Mittwoch;16;Nebenstrasse;false;false;false
47.54531514847881, 7.598497894771556;"{""coordinates"": [7.598497894771556, 47.54531514847881], ""type"": ""Point""}";6070;Auffahrunfall;1 Unfall mit Sachschaden;2016;11;3 Mittwoch;21;Hauptstrasse;false;false;false
47.56715711380831, 7.6012609037307035;"{""coordinates"": [7.601260903730704, 47.56715711380831], ""type"": ""Point""}";6071;Parkierunfall;1 Unfall mit Sachschaden;2016;11;4 Donnerstag;7;Hauptstrasse;false;false;false
